requirementId,conformanceClass,resourceClass,property,obligation,minCount,maxCount,range,controlledVocabulary,severity,messages,remediation,sourceStandard,sourceClause,localRationale,shapeId,positiveFixtureId,negativeFixtureId
UPSTREAM-GEODCATAP-3BA0F6A56BD2271ACE19,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://purl.org/dc/terms/description,MUST,,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/description> 값을 <http://www.w3.org/ns/shacl#Literal> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Distribution.description""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DistributionShape/6cae9880e515253132af1452a38a8a5827165149,UPSTREAM-POS-UPSTREAM-GEODCATAP-3BA0F6A56BD2271ACE19,UPSTREAM-NEG-UPSTREAM-GEODCATAP-3BA0F6A56BD2271ACE19
UPSTREAM-GEODCATAP-3C521A70E5EF3339D5F9,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://purl.org/dc/terms/source,MUST,,,"[""http://www.w3.org/ns/dcat#Dataset""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/source>의 모든 값에 rdf:type <http://www.w3.org/ns/dcat#Dataset>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DatasetSeries.source""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetSeriesShape/2d388ed1a94fa93a83fb179a4ecb339b2566b790,UPSTREAM-POS-UPSTREAM-GEODCATAP-3C521A70E5EF3339D5F9,UPSTREAM-NEG-UPSTREAM-GEODCATAP-3C521A70E5EF3339D5F9
UPSTREAM-GEODCATAP-3C730BE38BB82DC51FC5,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://purl.org/dc/terms/language,MUST,,,"[""http://purl.org/dc/terms/LinguisticSystem""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/language>의 모든 값에 rdf:type <http://purl.org/dc/terms/LinguisticSystem>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Distribution.language""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DistributionShape/29ba27566ab1f32c8bb73f3492436d4bd868d3d2,UPSTREAM-POS-UPSTREAM-GEODCATAP-3C730BE38BB82DC51FC5,UPSTREAM-NEG-UPSTREAM-GEODCATAP-3C730BE38BB82DC51FC5
UPSTREAM-GEODCATAP-3D0C67DA7C626005576E,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://www.w3.org/ns/dcat#temporalResolution,MUST,,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#temporalResolution> 값을 <http://www.w3.org/ns/shacl#Literal> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.temporalresolution""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/2961dd5b80e9c0f6242da8cf9eea53ad610d7602,UPSTREAM-POS-UPSTREAM-GEODCATAP-3D0C67DA7C626005576E,UPSTREAM-NEG-UPSTREAM-GEODCATAP-3D0C67DA7C626005576E
UPSTREAM-GEODCATAP-3D63246D9106940235D8,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://data.europa.eu/930/referenceSystem,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/930/referenceSystem> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DatasetSeries.referencesystem""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetSeriesShape/90d2d876025f695254da925395940ab829409254,UPSTREAM-POS-UPSTREAM-GEODCATAP-3D63246D9106940235D8,UPSTREAM-NEG-UPSTREAM-GEODCATAP-3D63246D9106940235D8
UPSTREAM-GEODCATAP-3DDD6FF3D62741993A2C,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://purl.org/dc/terms/rights,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/rights> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Distribution.rights""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DistributionShape/b4c4138f0581e7240ec4dd866004c56407b3705a,UPSTREAM-POS-UPSTREAM-GEODCATAP-3DDD6FF3D62741993A2C,UPSTREAM-NEG-UPSTREAM-GEODCATAP-3DDD6FF3D62741993A2C
UPSTREAM-GEODCATAP-3F6EF6225DA304E7DBFB,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://purl.org/dc/terms/license,MUST,,,"[""http://purl.org/dc/terms/LicenseDocument""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/license>의 모든 값에 rdf:type <http://purl.org/dc/terms/LicenseDocument>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.licence""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/dbcf2adef675735c48b532392359af27af5e8b71,UPSTREAM-POS-UPSTREAM-GEODCATAP-3F6EF6225DA304E7DBFB,UPSTREAM-NEG-UPSTREAM-GEODCATAP-3F6EF6225DA304E7DBFB
UPSTREAM-GEODCATAP-400347E263C676E6DBA1,"[""geo"",""network""]","[""http://www.w3.org/ns/prov#Activity""]",http://www.w3.org/ns/prov#used,MUST,,,"[""http://www.w3.org/ns/prov#Entity""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/prov#used>의 모든 값에 rdf:type <http://www.w3.org/ns/prov#Entity>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Activity.used""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#prov:ActivityShape/69ee19cfbaf11466ad93d8cd347acf35e9b78987,UPSTREAM-POS-UPSTREAM-GEODCATAP-400347E263C676E6DBA1,UPSTREAM-NEG-UPSTREAM-GEODCATAP-400347E263C676E6DBA1
UPSTREAM-GEODCATAP-40236FA6EE52EA3D7EE2,"[""geo"",""network""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",http://purl.org/linked-data/sdmx/2009/attribute#unitMeasure,MUST,,,"[""http://www.w3.org/2004/02/skos/core#Concept""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/linked-data/sdmx/2009/attribute#unitMeasure>의 모든 값에 rdf:type <http://www.w3.org/2004/02/skos/core#Concept>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#QualityMeasurement.unitofmeasure""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dqv:QualityMeasurementShape/10062fffbf964102e95d8e4ceb535c05b786d66b,UPSTREAM-POS-UPSTREAM-GEODCATAP-40236FA6EE52EA3D7EE2,UPSTREAM-NEG-UPSTREAM-GEODCATAP-40236FA6EE52EA3D7EE2
UPSTREAM-GEODCATAP-402F1FFB5F59AD36CC4F,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://data.europa.eu/930/purpose,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/930/purpose> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.purpose""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/30c2de1b85595fb7b8ff738893031cf824165ba1,UPSTREAM-POS-UPSTREAM-GEODCATAP-402F1FFB5F59AD36CC4F,UPSTREAM-NEG-UPSTREAM-GEODCATAP-402F1FFB5F59AD36CC4F
UPSTREAM-GEODCATAP-407DC4C544968647DB9D,"[""geo"",""network""]","[""http://xmlns.com/foaf/0.1/Agent""]",http://xmlns.com/foaf/0.1/mbox,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://xmlns.com/foaf/0.1/mbox> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Agent.email""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#foaf:AgentShape/df2e16526cd0f7cc796d3bb27ac1861737a35d91,UPSTREAM-POS-UPSTREAM-GEODCATAP-407DC4C544968647DB9D,UPSTREAM-NEG-UPSTREAM-GEODCATAP-407DC4C544968647DB9D
UPSTREAM-GEODCATAP-40A047C17A077D9DBBAA,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://www.w3.org/ns/adms#identifier,MUST,,,"[""http://www.w3.org/ns/adms#Identifier""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/adms#identifier>의 모든 값에 rdf:type <http://www.w3.org/ns/adms#Identifier>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Dataset.otheridentifier""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetShape/9fe7c5889615d19dd4849fb66a5664fc016aa598,UPSTREAM-POS-UPSTREAM-GEODCATAP-40A047C17A077D9DBBAA,UPSTREAM-NEG-UPSTREAM-GEODCATAP-40A047C17A077D9DBBAA
UPSTREAM-GEODCATAP-41030920CACAC98244C9,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://data.europa.eu/930/originator,MUST,,,"[""http://xmlns.com/foaf/0.1/Agent""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/930/originator>의 모든 값에 rdf:type <http://xmlns.com/foaf/0.1/Agent>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DatasetSeries.originator""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetSeriesShape/48476aa3f2bfa8f7c3e4d22652531e590c90e9ac,UPSTREAM-POS-UPSTREAM-GEODCATAP-41030920CACAC98244C9,UPSTREAM-NEG-UPSTREAM-GEODCATAP-41030920CACAC98244C9
UPSTREAM-GEODCATAP-41535449A2B273345B07,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://purl.org/dc/terms/accessRights,MUST,,,"[""http://purl.org/dc/terms/RightsStatement""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/accessRights>의 모든 값에 rdf:type <http://purl.org/dc/terms/RightsStatement>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DatasetSeries.accessrights""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetSeriesShape/ee60fdd4b8581460f5fc4077813b8bb3e3d77441,UPSTREAM-POS-UPSTREAM-GEODCATAP-41535449A2B273345B07,UPSTREAM-NEG-UPSTREAM-GEODCATAP-41535449A2B273345B07
UPSTREAM-GEODCATAP-41731864F270ED13A7CC,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://data.europa.eu/930/custodian,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/930/custodian> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DatasetSeries.custodian""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetSeriesShape/26fb54e0c953f5aa1e4db5b7bf3b6e6698f4ac4e,UPSTREAM-POS-UPSTREAM-GEODCATAP-41731864F270ED13A7CC,UPSTREAM-NEG-UPSTREAM-GEODCATAP-41731864F270ED13A7CC
UPSTREAM-GEODCATAP-41AA035D58C730F568A2,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://www.w3.org/ns/adms#sample,MUST,,,"[""http://www.w3.org/ns/dcat#Distribution""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/adms#sample>의 모든 값에 rdf:type <http://www.w3.org/ns/dcat#Distribution>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Dataset.sample""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetShape/5f12b6f065bf83b81d077ee38954b6ad5c4b2b6b,UPSTREAM-POS-UPSTREAM-GEODCATAP-41AA035D58C730F568A2,UPSTREAM-NEG-UPSTREAM-GEODCATAP-41AA035D58C730F568A2
UPSTREAM-GEODCATAP-424E36BD84D32441E93A,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://purl.org/dc/terms/conformsTo,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/conformsTo> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Dataset.conformsto""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetShape/08118c51bfc41b71d11f3a58e9410da74e6480e6,UPSTREAM-POS-UPSTREAM-GEODCATAP-424E36BD84D32441E93A,UPSTREAM-NEG-UPSTREAM-GEODCATAP-424E36BD84D32441E93A
UPSTREAM-GEODCATAP-426D1BFE84A797E1E430,"[""geo"",""network""]","[""http://www.w3.org/ns/prov#Attribution""]",http://www.w3.org/ns/dcat#hadRole,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#hadRole> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Attribution.hadrole""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#prov:AttributionShape/5945770a55865eb52bf4cbcac7847889d16a2926,UPSTREAM-POS-UPSTREAM-GEODCATAP-426D1BFE84A797E1E430,UPSTREAM-NEG-UPSTREAM-GEODCATAP-426D1BFE84A797E1E430
UPSTREAM-GEODCATAP-42F36436C56F78873446,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://www.w3.org/ns/dcat#byteSize,MUST,,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#byteSize> 값을 <http://www.w3.org/ns/shacl#Literal> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Distribution.bytesize""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DistributionShape/59cbd395c4b9167c030b3fd61001eeeee5034346,UPSTREAM-POS-UPSTREAM-GEODCATAP-42F36436C56F78873446,UPSTREAM-NEG-UPSTREAM-GEODCATAP-42F36436C56F78873446
UPSTREAM-GEODCATAP-43FB9543D2CCE5217163,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://purl.org/dc/terms/temporal,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/temporal> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.temporalcoverage""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/81d9e81dce75ad228913796fb0f52470b14df56b,UPSTREAM-POS-UPSTREAM-GEODCATAP-43FB9543D2CCE5217163,UPSTREAM-NEG-UPSTREAM-GEODCATAP-43FB9543D2CCE5217163
UPSTREAM-GEODCATAP-449F13C2AEE569594D5F,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://purl.org/dc/terms/modified,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/modified> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.modificationdate""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/9e9d878c1c354206edc1d411f33c82d4d01e5a8f,UPSTREAM-POS-UPSTREAM-GEODCATAP-449F13C2AEE569594D5F,UPSTREAM-NEG-UPSTREAM-GEODCATAP-449F13C2AEE569594D5F
